HDBSCAN Clustering Analysis Summary
============================================================
Total statements: 20479
Vectorization method: tfidf
Number of clusters: 147
Number of noise points: 8128 (39.7%)
  Cluster 138: 57 statements (persistence: 0.683)
  Cluster 140: 56 statements (persistence: 0.781)
  Cluster 16: 55 statements (persistence: 0.567)
  Cluster 122: 55 statements (persistence: 0.712)
  Cluster 100: 54 statements (persistence: 0.720)
  Cluster 50: 53 statements (persistence: 0.579)
  Cluster 98: 51 statements (persistence: 0.650)
  Cluster 32: 50 statements (persistence: 0.638)
  Cluster 21: 49 statements (persistence: 0.757)
  Cluster 39: 49 statements (persistence: 0.650)
  Cluster 106: 48 statements (persistence: 0.739)
  Cluster 101: 47 statements (persistence: 0.340)
  Cluster 92: 46 statements (persistence: 0.578)
  Cluster 99: 46 statements (persistence: 0.655)
  Cluster 120: 45 statements (persistence: 0.651)
  Cluster 132: 45 statements (persistence: 0.826)
  Cluster 53: 44 statements (persistence: 1.000)
  Cluster 96: 43 statements (persistence: 0.748)
  Cluster 110: 43 statements (persistence: 0.705)
  Cluster 36: 42 statements (persistence: 0.605)
  Cluster 116: 42 statements (persistence: 0.750)
  Cluster 31: 41 statements (persistence: 0.566)
  Cluster 87: 41 statements (persistence: 0.676)
  Cluster 119: 41 statements (persistence: 0.748)
  Cluster 59: 40 statements (persistence: 0.678)
  Cluster 129: 40 statements (persistence: 1.000)
  Cluster 58: 39 statements (persistence: 0.817)
  Cluster 124: 39 statements (persistence: 0.830)
  Cluster 131: 39 statements (persistence: 0.833)
  Cluster 3: 38 statements (persistence: 0.531)
  Cluster 142: 38 statements (persistence: 0.776)
  Cluster 112: 37 statements (persistence: 1.000)
  Cluster 143: 36 statements (persistence: 0.860)
  Cluster 117: 35 statements (persistence: 0.762)
  Cluster 79: 33 statements (persistence: 0.823)
  Cluster 35: 32 statements (persistence: 0.902)
  Cluster 34: 31 statements (persistence: 0.935)
  Cluster 135: 31 statements (persistence: 0.954)
  Cluster 9: 30 statements (persistence: 0.894)
  Cluster 85: 30 statements (persistence: 0.592)
  Cluster 89: 30 statements (persistence: 0.748)
  Cluster 137: 30 statements (persistence: 0.760)
  Cluster 40: 29 statements (persistence: 0.632)
  Cluster 55: 29 statements (persistence: 0.875)
  Cluster 73: 29 statements (persistence: 0.775)
  Cluster 78: 29 statements (persistence: 0.776)
  Cluster 25: 28 statements (persistence: 0.748)
  Cluster 83: 28 statements (persistence: 0.705)
  Cluster 84: 28 statements (persistence: 0.807)
  Cluster 125: 28 statements (persistence: 0.964)
  Cluster 14: 27 statements (persistence: 0.651)
  Cluster 86: 27 statements (persistence: 0.781)
  Cluster 64: 26 statements (persistence: 0.821)
  Cluster 118: 26 statements (persistence: 0.873)
  Cluster 128: 26 statements (persistence: 0.956)
  Cluster 12: 25 statements (persistence: 0.860)
  Cluster 70: 25 statements (persistence: 0.823)
  Cluster 139: 25 statements (persistence: 0.952)
  Cluster 63: 24 statements (persistence: 1.000)
  Cluster 65: 24 statements (persistence: 0.783)
  Cluster 144: 24 statements (persistence: 0.923)
  Cluster 1: 23 statements (persistence: 0.957)
  Cluster 37: 23 statements (persistence: 0.897)
  Cluster 82: 23 statements (persistence: 0.986)
  Cluster 13: 22 statements (persistence: 0.820)
  Cluster 19: 22 statements (persistence: 0.854)
  Cluster 93: 22 statements (persistence: 0.934)
  Cluster 111: 22 statements (persistence: 0.947)
  Cluster 121: 22 statements (persistence: 0.955)
  Cluster 24: 21 statements (persistence: 0.861)
  Cluster 33: 21 statements (persistence: 1.000)
  Cluster 60: 21 statements (persistence: 0.931)
  Cluster 26: 20 statements (persistence: 0.894)
  Cluster 109: 20 statements (persistence: 0.985)
  Cluster 133: 20 statements (persistence: 0.976)
  Cluster 141: 20 statements (persistence: 0.978)
  Cluster 49: 19 statements (persistence: 1.000)
  Cluster 104: 19 statements (persistence: 0.948)
  Cluster 114: 19 statements (persistence: 1.000)
  Cluster 45: 18 statements (persistence: 0.997)
  Cluster 67: 18 statements (persistence: 0.937)
  Cluster 81: 18 statements (persistence: 0.991)
  Cluster 88: 18 statements (persistence: 0.959)
  Cluster 2: 17 statements (persistence: 0.996)
  Cluster 18: 17 statements (persistence: 0.999)
  Cluster 22: 17 statements (persistence: 1.000)
  Cluster 48: 17 statements (persistence: 0.996)
  Cluster 103: 17 statements (persistence: 0.998)
  Cluster 126: 17 statements (persistence: 0.997)
  Cluster 146: 17 statements (persistence: 0.997)
  Cluster 61: 16 statements (persistence: 1.000)
  Cluster 66: 16 statements (persistence: 1.000)
