HDBSCAN Clustering Analysis Summary
============================================================
Total statements: 11258
Vectorization method: tfidf
Number of clusters: 417
Number of noise points: 5654 (50.2%)
  Cluster 109: 18 statements (persistence: 0.833)
  Cluster 114: 18 statements (persistence: 0.416)
  Cluster 123: 18 statements (persistence: 0.507)
  Cluster 160: 18 statements (persistence: 0.574)
  Cluster 207: 18 statements (persistence: 0.498)
  Cluster 208: 18 statements (persistence: 1.000)
  Cluster 238: 18 statements (persistence: 0.718)
  Cluster 293: 18 statements (persistence: 0.655)
  Cluster 304: 18 statements (persistence: 0.809)
  Cluster 352: 18 statements (persistence: 0.489)
  Cluster 36: 17 statements (persistence: 0.461)
  Cluster 91: 17 statements (persistence: 0.547)
  Cluster 319: 17 statements (persistence: 0.797)
  Cluster 12: 16 statements (persistence: 0.445)
  Cluster 87: 16 statements (persistence: 0.617)
  Cluster 266: 16 statements (persistence: 0.564)
  Cluster 269: 16 statements (persistence: 0.563)
  Cluster 314: 16 statements (persistence: 0.633)
  Cluster 2: 15 statements (persistence: 1.000)
  Cluster 126: 15 statements (persistence: 0.548)
  Cluster 135: 15 statements (persistence: 0.503)
  Cluster 191: 15 statements (persistence: 1.000)
  Cluster 211: 15 statements (persistence: 0.578)
  Cluster 252: 15 statements (persistence: 0.862)
  Cluster 313: 15 statements (persistence: 0.680)
  Cluster 329: 15 statements (persistence: 0.608)
  Cluster 341: 15 statements (persistence: 0.777)
  Cluster 355: 15 statements (persistence: 0.333)
  Cluster 37: 14 statements (persistence: 1.000)
  Cluster 60: 14 statements (persistence: 0.660)
  Cluster 82: 14 statements (persistence: 0.454)
  Cluster 102: 14 statements (persistence: 0.668)
  Cluster 110: 14 statements (persistence: 0.438)
  Cluster 243: 14 statements (persistence: 0.771)
  Cluster 256: 14 statements (persistence: 1.000)
  Cluster 288: 14 statements (persistence: 0.531)
  Cluster 349: 14 statements (persistence: 0.738)
  Cluster 22: 13 statements (persistence: 1.000)
  Cluster 30: 13 statements (persistence: 0.831)
  Cluster 63: 13 statements (persistence: 1.000)
  Cluster 96: 13 statements (persistence: 0.623)
  Cluster 118: 13 statements (persistence: 0.524)
  Cluster 147: 13 statements (persistence: 0.688)
  Cluster 197: 13 statements (persistence: 1.000)
  Cluster 295: 13 statements (persistence: 0.486)
  Cluster 332: 13 statements (persistence: 0.841)
  Cluster 345: 13 statements (persistence: 0.881)
  Cluster 354: 13 statements (persistence: 0.825)
  Cluster 7: 12 statements (persistence: 0.728)
  Cluster 29: 12 statements (persistence: 0.581)
  Cluster 94: 12 statements (persistence: 0.500)
  Cluster 95: 12 statements (persistence: 0.763)
  Cluster 103: 12 statements (persistence: 0.917)
  Cluster 120: 12 statements (persistence: 0.571)
  Cluster 201: 12 statements (persistence: 0.721)
  Cluster 241: 12 statements (persistence: 0.683)
  Cluster 272: 12 statements (persistence: 0.779)
  Cluster 344: 12 statements (persistence: 0.623)
  Cluster 346: 12 statements (persistence: 0.691)
  Cluster 361: 12 statements (persistence: 0.888)
  Cluster 86: 11 statements (persistence: 0.999)
  Cluster 130: 11 statements (persistence: 0.751)
  Cluster 149: 11 statements (persistence: 0.628)
  Cluster 159: 11 statements (persistence: 0.702)
  Cluster 183: 11 statements (persistence: 0.788)
  Cluster 202: 11 statements (persistence: 0.748)
  Cluster 216: 11 statements (persistence: 0.835)
  Cluster 237: 11 statements (persistence: 1.000)
  Cluster 260: 11 statements (persistence: 0.941)
  Cluster 300: 11 statements (persistence: 0.833)
  Cluster 302: 11 statements (persistence: 0.795)
  Cluster 318: 11 statements (persistence: 0.780)
  Cluster 334: 11 statements (persistence: 0.827)
  Cluster 380: 11 statements (persistence: 0.916)
  Cluster 6: 10 statements (persistence: 0.729)
  Cluster 32: 10 statements (persistence: 0.580)
  Cluster 33: 10 statements (persistence: 0.889)
  Cluster 39: 10 statements (persistence: 0.589)
  Cluster 52: 10 statements (persistence: 0.825)
  Cluster 53: 10 statements (persistence: 0.871)
  Cluster 54: 10 statements (persistence: 0.605)
  Cluster 65: 10 statements (persistence: 1.000)
  Cluster 68: 10 statements (persistence: 0.579)
  Cluster 79: 10 statements (persistence: 0.968)
  Cluster 105: 10 statements (persistence: 0.595)
  Cluster 154: 10 statements (persistence: 0.730)
  Cluster 165: 10 statements (persistence: 0.630)
  Cluster 170: 10 statements (persistence: 0.771)
  Cluster 172: 10 statements (persistence: 0.707)
  Cluster 242: 10 statements (persistence: 0.917)
  Cluster 244: 10 statements (persistence: 0.819)
  Cluster 245: 10 statements (persistence: 0.708)
  Cluster 271: 10 statements (persistence: 1.000)
  Cluster 282: 10 statements (persistence: 0.788)
  Cluster 286: 10 statements (persistence: 0.931)
  Cluster 322: 10 statements (persistence: 0.872)
  Cluster 324: 10 statements (persistence: 0.730)
  Cluster 327: 10 statements (persistence: 0.892)
  Cluster 343: 10 statements (persistence: 0.908)
  Cluster 347: 10 statements (persistence: 0.900)
  Cluster 356: 10 statements (persistence: 0.862)
  Cluster 358: 10 statements (persistence: 0.893)
  Cluster 369: 10 statements (persistence: 0.835)
  Cluster 374: 10 statements (persistence: 0.672)
  Cluster 396: 10 statements (persistence: 0.814)
  Cluster 13: 9 statements (persistence: 0.581)
  Cluster 16: 9 statements (persistence: 0.587)
  Cluster 19: 9 statements (persistence: 0.893)
  Cluster 28: 9 statements (persistence: 1.000)
  Cluster 31: 9 statements (persistence: 0.583)
  Cluster 40: 9 statements (persistence: 0.577)
  Cluster 45: 9 statements (persistence: 0.905)
  Cluster 59: 9 statements (persistence: 0.875)
  Cluster 62: 9 statements (persistence: 0.663)
  Cluster 64: 9 statements (persistence: 0.612)
  Cluster 74: 9 statements (persistence: 0.670)
  Cluster 81: 9 statements (persistence: 0.577)
  Cluster 89: 9 statements (persistence: 0.689)
  Cluster 127: 9 statements (persistence: 0.631)
  Cluster 139: 9 statements (persistence: 0.567)
  Cluster 140: 9 statements (persistence: 0.571)
  Cluster 143: 9 statements (persistence: 0.844)
  Cluster 158: 9 statements (persistence: 1.000)
  Cluster 166: 9 statements (persistence: 0.784)
  Cluster 180: 9 statements (persistence: 1.000)
  Cluster 182: 9 statements (persistence: 0.705)
  Cluster 190: 9 statements (persistence: 0.832)
  Cluster 203: 9 statements (persistence: 0.663)
  Cluster 224: 9 statements (persistence: 0.849)
  Cluster 246: 9 statements (persistence: 0.889)
  Cluster 248: 9 statements (persistence: 0.908)
  Cluster 292: 9 statements (persistence: 0.952)
  Cluster 308: 9 statements (persistence: 0.941)
  Cluster 312: 9 statements (persistence: 0.928)
  Cluster 340: 9 statements (persistence: 0.900)
  Cluster 371: 9 statements (persistence: 0.556)
  Cluster 379: 9 statements (persistence: 0.961)
  Cluster 381: 9 statements (persistence: 0.795)
  Cluster 410: 9 statements (persistence: 0.997)
  Cluster 9: 8 statements (persistence: 0.713)
  Cluster 11: 8 statements (persistence: 0.744)
  Cluster 15: 8 statements (persistence: 0.857)
  Cluster 25: 8 statements (persistence: 0.771)
  Cluster 44: 8 statements (persistence: 0.875)
  Cluster 61: 8 statements (persistence: 0.728)
  Cluster 97: 8 statements (persistence: 0.906)
  Cluster 99: 8 statements (persistence: 0.927)
  Cluster 113: 8 statements (persistence: 0.679)
  Cluster 116: 8 statements (persistence: 0.771)
  Cluster 117: 8 statements (persistence: 0.901)
  Cluster 128: 8 statements (persistence: 0.713)
  Cluster 145: 8 statements (persistence: 1.000)
  Cluster 151: 8 statements (persistence: 0.824)
  Cluster 164: 8 statements (persistence: 0.713)
  Cluster 187: 8 statements (persistence: 0.892)
  Cluster 193: 8 statements (persistence: 1.000)
  Cluster 240: 8 statements (persistence: 1.000)
  Cluster 273: 8 statements (persistence: 0.958)
  Cluster 284: 8 statements (persistence: 0.816)
  Cluster 291: 8 statements (persistence: 0.936)
  Cluster 305: 8 statements (persistence: 0.998)
  Cluster 306: 8 statements (persistence: 0.946)
  Cluster 310: 8 statements (persistence: 0.903)
  Cluster 348: 8 statements (persistence: 0.932)
  Cluster 376: 8 statements (persistence: 1.000)
  Cluster 386: 8 statements (persistence: 0.977)
  Cluster 406: 8 statements (persistence: 0.929)
  Cluster 407: 8 statements (persistence: 0.879)
  Cluster 408: 8 statements (persistence: 0.952)
  Cluster 413: 8 statements (persistence: 0.885)
  Cluster 8: 7 statements (persistence: 0.729)
  Cluster 20: 7 statements (persistence: 1.000)
  Cluster 26: 7 statements (persistence: 0.720)
  Cluster 38: 7 statements (persistence: 0.955)
  Cluster 55: 7 statements (persistence: 0.971)
  Cluster 57: 7 statements (persistence: 0.789)
  Cluster 73: 7 statements (persistence: 0.872)
  Cluster 80: 7 statements (persistence: 0.732)
  Cluster 92: 7 statements (persistence: 0.826)
  Cluster 111: 7 statements (persistence: 0.800)
  Cluster 119: 7 statements (persistence: 0.998)
  Cluster 146: 7 statements (persistence: 0.815)
  Cluster 148: 7 statements (persistence: 0.852)
  Cluster 163: 7 statements (persistence: 0.736)
  Cluster 181: 7 statements (persistence: 0.935)
  Cluster 185: 7 statements (persistence: 0.923)
  Cluster 196: 7 statements (persistence: 0.857)
  Cluster 215: 7 statements (persistence: 0.804)
  Cluster 227: 7 statements (persistence: 0.854)
  Cluster 228: 7 statements (persistence: 1.000)
  Cluster 235: 7 statements (persistence: 0.894)
  Cluster 236: 7 statements (persistence: 0.961)
  Cluster 270: 7 statements (persistence: 0.986)
  Cluster 285: 7 statements (persistence: 0.999)
  Cluster 287: 7 statements (persistence: 0.976)
  Cluster 297: 7 statements (persistence: 0.892)
  Cluster 298: 7 statements (persistence: 0.986)
  Cluster 325: 7 statements (persistence: 0.927)
  Cluster 339: 7 statements (persistence: 0.969)
  Cluster 342: 7 statements (persistence: 0.979)
  Cluster 351: 7 statements (persistence: 0.943)
  Cluster 359: 7 statements (persistence: 0.993)
  Cluster 360: 7 statements (persistence: 0.847)
  Cluster 367: 7 statements (persistence: 1.000)
  Cluster 368: 7 statements (persistence: 0.940)
  Cluster 404: 7 statements (persistence: 0.917)
  Cluster 409: 7 statements (persistence: 0.935)
  Cluster 414: 7 statements (persistence: 0.920)
  Cluster 3: 6 statements (persistence: 0.993)
  Cluster 14: 6 statements (persistence: 0.971)
  Cluster 17: 6 statements (persistence: 0.952)
  Cluster 24: 6 statements (persistence: 0.866)
  Cluster 42: 6 statements (persistence: 1.000)
  Cluster 43: 6 statements (persistence: 0.941)
  Cluster 49: 6 statements (persistence: 0.956)
  Cluster 56: 6 statements (persistence: 0.890)
  Cluster 76: 6 statements (persistence: 0.928)
  Cluster 78: 6 statements (persistence: 1.000)
  Cluster 83: 6 statements (persistence: 0.848)
  Cluster 85: 6 statements (persistence: 0.972)
  Cluster 88: 6 statements (persistence: 1.000)
  Cluster 101: 6 statements (persistence: 1.000)
  Cluster 106: 6 statements (persistence: 1.000)
  Cluster 107: 6 statements (persistence: 1.000)
  Cluster 132: 6 statements (persistence: 1.000)
  Cluster 136: 6 statements (persistence: 1.000)
  Cluster 144: 6 statements (persistence: 0.931)
  Cluster 156: 6 statements (persistence: 0.873)
  Cluster 176: 6 statements (persistence: 0.890)
  Cluster 192: 6 statements (persistence: 1.000)
  Cluster 204: 6 statements (persistence: 0.984)
  Cluster 218: 6 statements (persistence: 0.967)
  Cluster 221: 6 statements (persistence: 0.957)
  Cluster 226: 6 statements (persistence: 1.000)
  Cluster 267: 6 statements (persistence: 0.957)
  Cluster 279: 6 statements (persistence: 0.924)
  Cluster 283: 6 statements (persistence: 1.000)
  Cluster 299: 6 statements (persistence: 1.000)
  Cluster 315: 6 statements (persistence: 0.948)
  Cluster 323: 6 statements (persistence: 1.000)
  Cluster 326: 6 statements (persistence: 0.983)
  Cluster 328: 6 statements (persistence: 0.949)
  Cluster 338: 6 statements (persistence: 0.973)
  Cluster 350: 6 statements (persistence: 0.999)
  Cluster 357: 6 statements (persistence: 1.000)
  Cluster 363: 6 statements (persistence: 0.967)
  Cluster 365: 6 statements (persistence: 0.986)
  Cluster 372: 6 statements (persistence: 0.995)
  Cluster 390: 6 statements (persistence: 0.999)
  Cluster 391: 6 statements (persistence: 0.937)
  Cluster 392: 6 statements (persistence: 0.999)
  Cluster 393: 6 statements (persistence: 1.000)
  Cluster 398: 6 statements (persistence: 0.995)
  Cluster 400: 6 statements (persistence: 0.988)
  Cluster 402: 6 statements (persistence: 0.989)
  Cluster 403: 6 statements (persistence: 0.908)
  Cluster 405: 6 statements (persistence: 0.920)
  Cluster 1: 5 statements (persistence: 1.000)
  Cluster 4: 5 statements (persistence: 1.000)
  Cluster 18: 5 statements (persistence: 1.000)
  Cluster 23: 5 statements (persistence: 1.000)
  Cluster 34: 5 statements (persistence: 1.000)
  Cluster 35: 5 statements (persistence: 1.000)
  Cluster 47: 5 statements (persistence: 1.000)
  Cluster 48: 5 statements (persistence: 1.000)
  Cluster 51: 5 statements (persistence: 1.000)
  Cluster 58: 5 statements (persistence: 1.000)
  Cluster 66: 5 statements (persistence: 1.000)
  Cluster 67: 5 statements (persistence: 1.000)
  Cluster 69: 5 statements (persistence: 1.000)
  Cluster 72: 5 statements (persistence: 1.000)
  Cluster 75: 5 statements (persistence: 1.000)
  Cluster 77: 5 statements (persistence: 1.000)
  Cluster 104: 5 statements (persistence: 1.000)
  Cluster 112: 5 statements (persistence: 1.000)
  Cluster 124: 5 statements (persistence: 1.000)
  Cluster 125: 5 statements (persistence: 1.000)
  Cluster 129: 5 statements (persistence: 1.000)
  Cluster 133: 5 statements (persistence: 1.000)
  Cluster 134: 5 statements (persistence: 1.000)
  Cluster 137: 5 statements (persistence: 1.000)
  Cluster 152: 5 statements (persistence: 1.000)
  Cluster 155: 5 statements (persistence: 1.000)
  Cluster 162: 5 statements (persistence: 1.000)
  Cluster 167: 5 statements (persistence: 1.000)
  Cluster 169: 5 statements (persistence: 1.000)
  Cluster 171: 5 statements (persistence: 1.000)
  Cluster 173: 5 statements (persistence: 1.000)
  Cluster 174: 5 statements (persistence: 1.000)
  Cluster 175: 5 statements (persistence: 1.000)
  Cluster 177: 5 statements (persistence: 1.000)
  Cluster 178: 5 statements (persistence: 1.000)
  Cluster 186: 5 statements (persistence: 1.000)
  Cluster 188: 5 statements (persistence: 1.000)
  Cluster 198: 5 statements (persistence: 1.000)
  Cluster 200: 5 statements (persistence: 1.000)
  Cluster 205: 5 statements (persistence: 1.000)
  Cluster 206: 5 statements (persistence: 1.000)
  Cluster 212: 5 statements (persistence: 1.000)
  Cluster 213: 5 statements (persistence: 1.000)
  Cluster 217: 5 statements (persistence: 1.000)
  Cluster 220: 5 statements (persistence: 1.000)
  Cluster 222: 5 statements (persistence: 1.000)
  Cluster 223: 5 statements (persistence: 1.000)
  Cluster 225: 5 statements (persistence: 1.000)
  Cluster 231: 5 statements (persistence: 1.000)
  Cluster 232: 5 statements (persistence: 1.000)
  Cluster 234: 5 statements (persistence: 1.000)
  Cluster 250: 5 statements (persistence: 1.000)
  Cluster 262: 5 statements (persistence: 1.000)
  Cluster 289: 5 statements (persistence: 1.000)
  Cluster 290: 5 statements (persistence: 1.000)
  Cluster 296: 5 statements (persistence: 1.000)
  Cluster 301: 5 statements (persistence: 1.000)
  Cluster 303: 5 statements (persistence: 1.000)
  Cluster 317: 5 statements (persistence: 1.000)
  Cluster 321: 5 statements (persistence: 1.000)
  Cluster 331: 5 statements (persistence: 1.000)
  Cluster 333: 5 statements (persistence: 1.000)
  Cluster 335: 5 statements (persistence: 1.000)
  Cluster 337: 5 statements (persistence: 1.000)
  Cluster 353: 5 statements (persistence: 1.000)
  Cluster 362: 5 statements (persistence: 1.000)
  Cluster 364: 5 statements (persistence: 1.000)
  Cluster 366: 5 statements (persistence: 1.000)
  Cluster 370: 5 statements (persistence: 1.000)
  Cluster 373: 5 statements (persistence: 1.000)
  Cluster 375: 5 statements (persistence: 1.000)
  Cluster 377: 5 statements (persistence: 1.000)
  Cluster 378: 5 statements (persistence: 1.000)
  Cluster 382: 5 statements (persistence: 1.000)
  Cluster 383: 5 statements (persistence: 1.000)
  Cluster 384: 5 statements (persistence: 1.000)
  Cluster 385: 5 statements (persistence: 1.000)
  Cluster 387: 5 statements (persistence: 1.000)
  Cluster 388: 5 statements (persistence: 1.000)
  Cluster 389: 5 statements (persistence: 1.000)
  Cluster 394: 5 statements (persistence: 1.000)
  Cluster 395: 5 statements (persistence: 1.000)
  Cluster 397: 5 statements (persistence: 1.000)
  Cluster 399: 5 statements (persistence: 1.000)
  Cluster 401: 5 statements (persistence: 1.000)
  Cluster 411: 5 statements (persistence: 1.000)
  Cluster 412: 5 statements (persistence: 1.000)
