HDBSCAN Clustering Analysis Summary
============================================================
Total statements: 21736
Vectorization method: tfidf
Number of clusters: 155
Number of noise points: 12701 (58.4%)
  Cluster 53: 17 statements (persistence: 0.912)
  Cluster 57: 17 statements (persistence: 1.000)
  Cluster 80: 17 statements (persistence: 0.983)
  Cluster 107: 17 statements (persistence: 0.974)
  Cluster 108: 17 statements (persistence: 0.930)
  Cluster 8: 16 statements (persistence: 0.855)
  Cluster 9: 16 statements (persistence: 0.767)
  Cluster 17: 16 statements (persistence: 0.753)
  Cluster 68: 16 statements (persistence: 0.953)
  Cluster 71: 16 statements (persistence: 0.860)
  Cluster 134: 16 statements (persistence: 1.000)
  Cluster 140: 16 statements (persistence: 0.991)
  Cluster 19: 15 statements (persistence: 0.767)
  Cluster 85: 15 statements (persistence: 1.000)
  Cluster 13: 14 statements (persistence: 0.899)
  Cluster 104: 14 statements (persistence: 0.929)
  Cluster 138: 14 statements (persistence: 0.929)
  Cluster 150: 14 statements (persistence: 1.000)
  Cluster 154: 14 statements (persistence: 0.988)
  Cluster 5: 13 statements (persistence: 0.943)
  Cluster 123: 13 statements (persistence: 0.914)
  Cluster 149: 13 statements (persistence: 0.983)
  Cluster 152: 13 statements (persistence: 0.923)
  Cluster 15: 12 statements (persistence: 0.978)
  Cluster 74: 12 statements (persistence: 0.982)
  Cluster 93: 12 statements (persistence: 1.000)
  Cluster 144: 12 statements (persistence: 0.993)
  Cluster 151: 12 statements (persistence: 0.984)
  Cluster 1: 11 statements (persistence: 0.999)
  Cluster 36: 11 statements (persistence: 1.000)
  Cluster 45: 11 statements (persistence: 1.000)
  Cluster 106: 11 statements (persistence: 0.909)
  Cluster 139: 11 statements (persistence: 0.988)
  Cluster 145: 11 statements (persistence: 0.999)
  Cluster 0: 10 statements (persistence: 1.000)
  Cluster 7: 10 statements (persistence: 1.000)
  Cluster 10: 10 statements (persistence: 1.000)
  Cluster 18: 10 statements (persistence: 1.000)
  Cluster 29: 10 statements (persistence: 1.000)
  Cluster 30: 10 statements (persistence: 1.000)
  Cluster 50: 10 statements (persistence: 1.000)
  Cluster 59: 10 statements (persistence: 1.000)
  Cluster 65: 10 statements (persistence: 1.000)
  Cluster 83: 10 statements (persistence: 1.000)
  Cluster 89: 10 statements (persistence: 1.000)
  Cluster 112: 10 statements (persistence: 1.000)
  Cluster 115: 10 statements (persistence: 1.000)
  Cluster 116: 10 statements (persistence: 1.000)
  Cluster 118: 10 statements (persistence: 1.000)
  Cluster 127: 10 statements (persistence: 1.000)
  Cluster 129: 10 statements (persistence: 1.000)
  Cluster 146: 10 statements (persistence: 1.000)
  Cluster 147: 10 statements (persistence: 1.000)
