HDBSCAN Clustering Analysis Summary
============================================================
Total statements: 21736
Vectorization method: tfidf
Number of clusters: 201
Number of noise points: 12457 (57.3%)
  Cluster 1: 42 statements (persistence: 0.586)
  Cluster 5: 42 statements (persistence: 0.455)
  Cluster 75: 42 statements (persistence: 0.467)
  Cluster 122: 41 statements (persistence: 0.721)
  Cluster 128: 41 statements (persistence: 0.555)
  Cluster 158: 38 statements (persistence: 0.263)
  Cluster 43: 37 statements (persistence: 0.500)
  Cluster 93: 37 statements (persistence: 0.676)
  Cluster 94: 37 statements (persistence: 0.478)
  Cluster 61: 36 statements (persistence: 0.533)
  Cluster 88: 36 statements (persistence: 0.466)
  Cluster 151: 35 statements (persistence: 0.767)
  Cluster 114: 34 statements (persistence: 0.606)
  Cluster 179: 34 statements (persistence: 0.711)
  Cluster 187: 34 statements (persistence: 0.810)
  Cluster 98: 33 statements (persistence: 0.625)
  Cluster 149: 33 statements (persistence: 0.685)
  Cluster 163: 33 statements (persistence: 0.786)
  Cluster 164: 33 statements (persistence: 0.763)
  Cluster 0: 32 statements (persistence: 1.000)
  Cluster 15: 32 statements (persistence: 1.000)
  Cluster 30: 32 statements (persistence: 0.670)
  Cluster 147: 32 statements (persistence: 0.938)
  Cluster 130: 31 statements (persistence: 0.692)
  Cluster 180: 31 statements (persistence: 0.767)
  Cluster 60: 30 statements (persistence: 0.571)
  Cluster 139: 30 statements (persistence: 0.689)
  Cluster 148: 30 statements (persistence: 0.673)
  Cluster 76: 29 statements (persistence: 0.989)
  Cluster 95: 29 statements (persistence: 0.548)
  Cluster 121: 29 statements (persistence: 0.816)
  Cluster 24: 28 statements (persistence: 0.964)
  Cluster 48: 28 statements (persistence: 0.766)
  Cluster 111: 28 statements (persistence: 0.574)
  Cluster 112: 28 statements (persistence: 0.603)
  Cluster 137: 28 statements (persistence: 1.000)
  Cluster 71: 27 statements (persistence: 0.543)
  Cluster 89: 27 statements (persistence: 0.801)
  Cluster 101: 27 statements (persistence: 0.602)
  Cluster 182: 27 statements (persistence: 0.756)
  Cluster 90: 26 statements (persistence: 0.861)
  Cluster 102: 26 statements (persistence: 0.655)
  Cluster 169: 26 statements (persistence: 0.833)
  Cluster 44: 25 statements (persistence: 0.701)
  Cluster 78: 25 statements (persistence: 0.722)
  Cluster 97: 25 statements (persistence: 0.727)
  Cluster 123: 25 statements (persistence: 0.828)
  Cluster 82: 24 statements (persistence: 0.588)
  Cluster 85: 24 statements (persistence: 0.745)
  Cluster 104: 24 statements (persistence: 0.623)
  Cluster 142: 24 statements (persistence: 0.823)
  Cluster 170: 24 statements (persistence: 0.896)
  Cluster 40: 23 statements (persistence: 0.859)
  Cluster 55: 23 statements (persistence: 0.500)
  Cluster 81: 23 statements (persistence: 0.725)
  Cluster 175: 23 statements (persistence: 0.870)
  Cluster 183: 23 statements (persistence: 0.923)
  Cluster 186: 23 statements (persistence: 0.522)
  Cluster 17: 22 statements (persistence: 0.648)
  Cluster 116: 22 statements (persistence: 0.670)
  Cluster 159: 22 statements (persistence: 0.892)
  Cluster 177: 22 statements (persistence: 0.891)
  Cluster 118: 21 statements (persistence: 0.635)
  Cluster 173: 21 statements (persistence: 0.909)
  Cluster 10: 20 statements (persistence: 0.612)
  Cluster 16: 20 statements (persistence: 0.584)
  Cluster 74: 20 statements (persistence: 0.812)
  Cluster 129: 20 statements (persistence: 0.837)
  Cluster 184: 20 statements (persistence: 0.882)
  Cluster 197: 20 statements (persistence: 0.964)
  Cluster 28: 19 statements (persistence: 0.632)
  Cluster 50: 19 statements (persistence: 0.770)
  Cluster 59: 19 statements (persistence: 1.000)
  Cluster 192: 19 statements (persistence: 0.916)
  Cluster 193: 19 statements (persistence: 0.978)
  Cluster 2: 18 statements (persistence: 1.000)
  Cluster 37: 18 statements (persistence: 0.747)
  Cluster 58: 18 statements (persistence: 1.000)
  Cluster 144: 18 statements (persistence: 1.000)
  Cluster 157: 18 statements (persistence: 0.942)
  Cluster 167: 18 statements (persistence: 0.811)
  Cluster 23: 17 statements (persistence: 0.725)
  Cluster 47: 17 statements (persistence: 0.966)
  Cluster 52: 17 statements (persistence: 0.941)
  Cluster 53: 17 statements (persistence: 0.749)
  Cluster 91: 17 statements (persistence: 1.000)
  Cluster 113: 17 statements (persistence: 0.758)
  Cluster 146: 17 statements (persistence: 0.966)
  Cluster 174: 17 statements (persistence: 0.899)
  Cluster 189: 17 statements (persistence: 0.930)
  Cluster 11: 16 statements (persistence: 0.903)
  Cluster 35: 16 statements (persistence: 0.844)
  Cluster 56: 16 statements (persistence: 0.819)
  Cluster 99: 16 statements (persistence: 0.739)
  Cluster 106: 16 statements (persistence: 0.918)
  Cluster 109: 16 statements (persistence: 0.903)
  Cluster 120: 16 statements (persistence: 0.736)
  Cluster 165: 16 statements (persistence: 0.904)
  Cluster 176: 16 statements (persistence: 0.823)
  Cluster 33: 15 statements (persistence: 0.915)
  Cluster 86: 15 statements (persistence: 1.000)
  Cluster 194: 15 statements (persistence: 0.865)
  Cluster 22: 14 statements (persistence: 1.000)
  Cluster 36: 14 statements (persistence: 0.878)
  Cluster 42: 14 statements (persistence: 0.914)
  Cluster 54: 14 statements (persistence: 0.809)
  Cluster 80: 14 statements (persistence: 0.838)
  Cluster 83: 14 statements (persistence: 0.972)
  Cluster 84: 14 statements (persistence: 0.933)
  Cluster 92: 14 statements (persistence: 0.955)
  Cluster 108: 14 statements (persistence: 0.914)
  Cluster 135: 14 statements (persistence: 0.911)
  Cluster 188: 14 statements (persistence: 0.969)
  Cluster 190: 14 statements (persistence: 0.954)
  Cluster 196: 14 statements (persistence: 0.935)
  Cluster 12: 13 statements (persistence: 1.000)
  Cluster 19: 13 statements (persistence: 0.996)
  Cluster 31: 13 statements (persistence: 0.856)
  Cluster 72: 13 statements (persistence: 0.899)
  Cluster 73: 13 statements (persistence: 0.875)
  Cluster 79: 13 statements (persistence: 0.875)
  Cluster 103: 13 statements (persistence: 0.963)
  Cluster 195: 13 statements (persistence: 0.982)
  Cluster 8: 12 statements (persistence: 0.978)
  Cluster 21: 12 statements (persistence: 0.963)
  Cluster 27: 12 statements (persistence: 0.876)
  Cluster 32: 12 statements (persistence: 0.916)
  Cluster 162: 12 statements (persistence: 1.000)
  Cluster 46: 11 statements (persistence: 0.976)
  Cluster 49: 11 statements (persistence: 0.909)
  Cluster 63: 11 statements (persistence: 0.953)
  Cluster 65: 11 statements (persistence: 0.996)
  Cluster 67: 11 statements (persistence: 0.988)
  Cluster 126: 11 statements (persistence: 0.999)
  Cluster 133: 11 statements (persistence: 0.995)
  Cluster 166: 11 statements (persistence: 1.000)
  Cluster 191: 11 statements (persistence: 0.983)
  Cluster 18: 10 statements (persistence: 1.000)
  Cluster 41: 10 statements (persistence: 1.000)
  Cluster 96: 10 statements (persistence: 1.000)
  Cluster 100: 10 statements (persistence: 1.000)
  Cluster 131: 10 statements (persistence: 1.000)
  Cluster 140: 10 statements (persistence: 1.000)
  Cluster 155: 10 statements (persistence: 1.000)
  Cluster 185: 10 statements (persistence: 1.000)
  Cluster 198: 10 statements (persistence: 1.000)
  Cluster 200: 10 statements (persistence: 1.000)
