HDBSCAN Clustering Analysis Summary
============================================================
Total statements: 33064
Vectorization method: tfidf
Number of clusters: 234
Number of noise points: 17533 (53.0%)
  Cluster 124: 20 statements (persistence: 0.980)
  Cluster 147: 20 statements (persistence: 0.889)
  Cluster 151: 20 statements (persistence: 0.950)
  Cluster 14: 19 statements (persistence: 0.817)
  Cluster 22: 19 statements (persistence: 0.859)
  Cluster 56: 19 statements (persistence: 0.926)
  Cluster 61: 19 statements (persistence: 0.876)
  Cluster 123: 19 statements (persistence: 0.915)
  Cluster 146: 19 statements (persistence: 0.953)
  Cluster 171: 19 statements (persistence: 0.987)
  Cluster 185: 19 statements (persistence: 0.985)
  Cluster 1: 18 statements (persistence: 0.977)
  Cluster 15: 18 statements (persistence: 0.957)
  Cluster 59: 18 statements (persistence: 0.882)
  Cluster 117: 18 statements (persistence: 0.989)
  Cluster 126: 18 statements (persistence: 0.915)
  Cluster 212: 18 statements (persistence: 0.974)
  Cluster 222: 18 statements (persistence: 0.997)
  Cluster 13: 17 statements (persistence: 0.942)
  Cluster 30: 17 statements (persistence: 0.983)
  Cluster 57: 17 statements (persistence: 0.976)
  Cluster 97: 17 statements (persistence: 0.941)
  Cluster 136: 17 statements (persistence: 0.947)
  Cluster 6: 16 statements (persistence: 1.000)
  Cluster 16: 16 statements (persistence: 0.941)
  Cluster 27: 16 statements (persistence: 0.984)
  Cluster 35: 16 statements (persistence: 0.972)
  Cluster 38: 16 statements (persistence: 0.978)
  Cluster 54: 16 statements (persistence: 0.954)
  Cluster 63: 16 statements (persistence: 1.000)
  Cluster 73: 16 statements (persistence: 0.968)
  Cluster 100: 16 statements (persistence: 0.945)
  Cluster 109: 16 statements (persistence: 0.970)
  Cluster 115: 16 statements (persistence: 0.985)
  Cluster 134: 16 statements (persistence: 0.991)
  Cluster 158: 16 statements (persistence: 1.000)
  Cluster 173: 16 statements (persistence: 1.000)
  Cluster 213: 16 statements (persistence: 0.999)
  Cluster 228: 16 statements (persistence: 0.995)
  Cluster 230: 16 statements (persistence: 0.994)
  Cluster 231: 16 statements (persistence: 0.995)
  Cluster 31: 15 statements (persistence: 1.000)
  Cluster 68: 15 statements (persistence: 1.000)
  Cluster 120: 15 statements (persistence: 1.000)
  Cluster 137: 15 statements (persistence: 1.000)
  Cluster 155: 15 statements (persistence: 1.000)
  Cluster 170: 15 statements (persistence: 1.000)
  Cluster 204: 15 statements (persistence: 1.000)
  Cluster 205: 15 statements (persistence: 1.000)
  Cluster 223: 15 statements (persistence: 1.000)
  Cluster 226: 15 statements (persistence: 1.000)
