HDBSCAN Clustering Analysis Summary
============================================================
Total statements: 20479
Vectorization method: tfidf
Number of clusters: 356
Number of noise points: 11064 (54.0%)
  Cluster 196: 21 statements (persistence: 1.000)
  Cluster 272: 21 statements (persistence: 0.795)
  Cluster 287: 21 statements (persistence: 0.730)
  Cluster 100: 20 statements (persistence: 0.761)
  Cluster 134: 20 statements (persistence: 0.697)
  Cluster 258: 20 statements (persistence: 0.894)
  Cluster 273: 20 statements (persistence: 0.783)
  Cluster 301: 20 statements (persistence: 0.842)
  Cluster 66: 19 statements (persistence: 1.000)
  Cluster 67: 19 statements (persistence: 0.762)
  Cluster 110: 19 statements (persistence: 0.818)
  Cluster 180: 19 statements (persistence: 0.666)
  Cluster 198: 19 statements (persistence: 1.000)
  Cluster 237: 19 statements (persistence: 0.732)
  Cluster 308: 19 statements (persistence: 0.827)
  Cluster 39: 18 statements (persistence: 0.549)
  Cluster 47: 18 statements (persistence: 0.568)
  Cluster 49: 18 statements (persistence: 0.580)
  Cluster 251: 18 statements (persistence: 0.909)
  Cluster 289: 18 statements (persistence: 0.786)
  Cluster 36: 17 statements (persistence: 0.581)
  Cluster 68: 17 statements (persistence: 1.000)
  Cluster 126: 17 statements (persistence: 0.882)
  Cluster 139: 17 statements (persistence: 0.562)
  Cluster 146: 17 statements (persistence: 0.872)
  Cluster 204: 17 statements (persistence: 0.896)
  Cluster 305: 17 statements (persistence: 0.941)
  Cluster 306: 17 statements (persistence: 0.774)
  Cluster 353: 17 statements (persistence: 0.997)
  Cluster 18: 16 statements (persistence: 0.570)
  Cluster 58: 16 statements (persistence: 0.634)
  Cluster 69: 16 statements (persistence: 0.875)
  Cluster 87: 16 statements (persistence: 0.654)
  Cluster 95: 16 statements (persistence: 0.728)
  Cluster 173: 16 statements (persistence: 0.599)
  Cluster 266: 16 statements (persistence: 0.941)
  Cluster 281: 16 statements (persistence: 0.938)
  Cluster 309: 16 statements (persistence: 0.930)
  Cluster 334: 16 statements (persistence: 0.945)
  Cluster 17: 15 statements (persistence: 0.702)
  Cluster 19: 15 statements (persistence: 0.778)
  Cluster 21: 15 statements (persistence: 0.613)
  Cluster 26: 15 statements (persistence: 0.894)
  Cluster 28: 15 statements (persistence: 0.917)
  Cluster 78: 15 statements (persistence: 0.592)
  Cluster 89: 15 statements (persistence: 0.622)
  Cluster 145: 15 statements (persistence: 0.866)
  Cluster 197: 15 statements (persistence: 0.660)
  Cluster 214: 15 statements (persistence: 0.695)
  Cluster 231: 15 statements (persistence: 0.847)
  Cluster 322: 15 statements (persistence: 0.987)
  Cluster 328: 15 statements (persistence: 0.935)
  Cluster 333: 15 statements (persistence: 0.956)
  Cluster 16: 14 statements (persistence: 0.669)
  Cluster 24: 14 statements (persistence: 0.874)
  Cluster 27: 14 statements (persistence: 0.751)
  Cluster 31: 14 statements (persistence: 0.997)
  Cluster 32: 14 statements (persistence: 0.765)
  Cluster 97: 14 statements (persistence: 0.955)
  Cluster 120: 14 statements (persistence: 0.718)
  Cluster 154: 14 statements (persistence: 0.775)
  Cluster 184: 14 statements (persistence: 1.000)
  Cluster 199: 14 statements (persistence: 1.000)
  Cluster 277: 14 statements (persistence: 0.944)
  Cluster 293: 14 statements (persistence: 0.948)
  Cluster 326: 14 statements (persistence: 0.963)
  Cluster 337: 14 statements (persistence: 0.881)
  Cluster 1: 13 statements (persistence: 1.000)
  Cluster 11: 13 statements (persistence: 0.971)
  Cluster 35: 13 statements (persistence: 0.927)
  Cluster 37: 13 statements (persistence: 0.823)
  Cluster 42: 13 statements (persistence: 0.850)
  Cluster 52: 13 statements (persistence: 0.768)
  Cluster 61: 13 statements (persistence: 0.761)
  Cluster 65: 13 statements (persistence: 0.725)
  Cluster 75: 13 statements (persistence: 0.751)
  Cluster 90: 13 statements (persistence: 1.000)
  Cluster 130: 13 statements (persistence: 1.000)
  Cluster 150: 13 statements (persistence: 0.800)
  Cluster 155: 13 statements (persistence: 1.000)
  Cluster 187: 13 statements (persistence: 1.000)
  Cluster 230: 13 statements (persistence: 0.974)
  Cluster 327: 13 statements (persistence: 0.913)
  Cluster 340: 13 statements (persistence: 0.938)
  Cluster 355: 13 statements (persistence: 0.934)
  Cluster 29: 12 statements (persistence: 0.790)
  Cluster 55: 12 statements (persistence: 0.817)
  Cluster 63: 12 statements (persistence: 0.813)
  Cluster 118: 12 statements (persistence: 0.827)
  Cluster 119: 12 statements (persistence: 0.814)
  Cluster 123: 12 statements (persistence: 0.822)
  Cluster 128: 12 statements (persistence: 0.929)
  Cluster 147: 12 statements (persistence: 0.817)
  Cluster 202: 12 statements (persistence: 0.928)
  Cluster 222: 12 statements (persistence: 0.911)
  Cluster 233: 12 statements (persistence: 0.919)
  Cluster 243: 12 statements (persistence: 0.964)
  Cluster 300: 12 statements (persistence: 0.994)
  Cluster 317: 12 statements (persistence: 0.981)
  Cluster 339: 12 statements (persistence: 0.967)
  Cluster 6: 11 statements (persistence: 0.856)
  Cluster 25: 11 statements (persistence: 0.802)
  Cluster 56: 11 statements (persistence: 0.805)
  Cluster 64: 11 statements (persistence: 0.775)
  Cluster 82: 11 statements (persistence: 1.000)
  Cluster 83: 11 statements (persistence: 0.856)
  Cluster 122: 11 statements (persistence: 0.947)
  Cluster 149: 11 statements (persistence: 0.919)
  Cluster 188: 11 statements (persistence: 0.987)
  Cluster 191: 11 statements (persistence: 0.907)
  Cluster 219: 11 statements (persistence: 0.936)
  Cluster 232: 11 statements (persistence: 0.909)
  Cluster 236: 11 statements (persistence: 0.971)
  Cluster 283: 11 statements (persistence: 0.989)
  Cluster 284: 11 statements (persistence: 0.861)
  Cluster 292: 11 statements (persistence: 1.000)
  Cluster 297: 11 statements (persistence: 0.960)
  Cluster 298: 11 statements (persistence: 0.979)
  Cluster 319: 11 statements (persistence: 0.966)
  Cluster 346: 11 statements (persistence: 0.971)
  Cluster 349: 11 statements (persistence: 1.000)
  Cluster 350: 11 statements (persistence: 0.990)
  Cluster 4: 10 statements (persistence: 0.821)
  Cluster 5: 10 statements (persistence: 0.815)
  Cluster 13: 10 statements (persistence: 0.815)
  Cluster 44: 10 statements (persistence: 0.974)
  Cluster 70: 10 statements (persistence: 0.988)
  Cluster 73: 10 statements (persistence: 0.969)
  Cluster 80: 10 statements (persistence: 0.877)
  Cluster 107: 10 statements (persistence: 0.994)
  Cluster 124: 10 statements (persistence: 0.979)
  Cluster 133: 10 statements (persistence: 0.844)
  Cluster 136: 10 statements (persistence: 0.905)
  Cluster 163: 10 statements (persistence: 0.975)
  Cluster 164: 10 statements (persistence: 0.826)
  Cluster 171: 10 statements (persistence: 0.900)
  Cluster 175: 10 statements (persistence: 0.888)
  Cluster 203: 10 statements (persistence: 0.916)
  Cluster 216: 10 statements (persistence: 1.000)
  Cluster 238: 10 statements (persistence: 0.995)
  Cluster 288: 10 statements (persistence: 1.000)
  Cluster 304: 10 statements (persistence: 0.972)
  Cluster 314: 10 statements (persistence: 1.000)
  Cluster 332: 10 statements (persistence: 0.979)
  Cluster 348: 10 statements (persistence: 0.986)
  Cluster 352: 10 statements (persistence: 0.984)
  Cluster 2: 9 statements (persistence: 0.948)
  Cluster 10: 9 statements (persistence: 0.995)
  Cluster 20: 9 statements (persistence: 0.896)
  Cluster 30: 9 statements (persistence: 0.969)
  Cluster 38: 9 statements (persistence: 1.000)
  Cluster 53: 9 statements (persistence: 0.992)
  Cluster 60: 9 statements (persistence: 0.996)
  Cluster 72: 9 statements (persistence: 1.000)
  Cluster 74: 9 statements (persistence: 0.974)
  Cluster 76: 9 statements (persistence: 0.924)
  Cluster 79: 9 statements (persistence: 0.996)
  Cluster 91: 9 statements (persistence: 0.992)
  Cluster 109: 9 statements (persistence: 0.996)
  Cluster 111: 9 statements (persistence: 0.901)
  Cluster 125: 9 statements (persistence: 0.999)
  Cluster 127: 9 statements (persistence: 0.920)
  Cluster 152: 9 statements (persistence: 1.000)
  Cluster 153: 9 statements (persistence: 0.956)
  Cluster 161: 9 statements (persistence: 1.000)
  Cluster 166: 9 statements (persistence: 0.989)
  Cluster 193: 9 statements (persistence: 1.000)
  Cluster 207: 9 statements (persistence: 0.917)
  Cluster 209: 9 statements (persistence: 0.986)
  Cluster 213: 9 statements (persistence: 0.975)
  Cluster 244: 9 statements (persistence: 0.998)
  Cluster 257: 9 statements (persistence: 1.000)
  Cluster 269: 9 statements (persistence: 1.000)
  Cluster 271: 9 statements (persistence: 0.985)
  Cluster 276: 9 statements (persistence: 0.999)
  Cluster 282: 9 statements (persistence: 0.984)
  Cluster 286: 9 statements (persistence: 0.998)
  Cluster 313: 9 statements (persistence: 0.943)
  Cluster 331: 9 statements (persistence: 0.965)
  Cluster 338: 9 statements (persistence: 0.889)
  Cluster 341: 9 statements (persistence: 1.000)
  Cluster 343: 9 statements (persistence: 0.994)
  Cluster 345: 9 statements (persistence: 0.983)
  Cluster 7: 8 statements (persistence: 1.000)
  Cluster 8: 8 statements (persistence: 1.000)
  Cluster 14: 8 statements (persistence: 1.000)
  Cluster 15: 8 statements (persistence: 1.000)
  Cluster 23: 8 statements (persistence: 1.000)
  Cluster 34: 8 statements (persistence: 1.000)
  Cluster 41: 8 statements (persistence: 1.000)
  Cluster 46: 8 statements (persistence: 1.000)
  Cluster 48: 8 statements (persistence: 1.000)
  Cluster 50: 8 statements (persistence: 1.000)
  Cluster 54: 8 statements (persistence: 1.000)
  Cluster 62: 8 statements (persistence: 1.000)
  Cluster 92: 8 statements (persistence: 1.000)
  Cluster 99: 8 statements (persistence: 1.000)
  Cluster 101: 8 statements (persistence: 1.000)
  Cluster 105: 8 statements (persistence: 1.000)
  Cluster 106: 8 statements (persistence: 1.000)
  Cluster 114: 8 statements (persistence: 1.000)
  Cluster 116: 8 statements (persistence: 1.000)
  Cluster 135: 8 statements (persistence: 1.000)
  Cluster 137: 8 statements (persistence: 1.000)
  Cluster 140: 8 statements (persistence: 1.000)
  Cluster 142: 8 statements (persistence: 1.000)
  Cluster 148: 8 statements (persistence: 1.000)
  Cluster 151: 8 statements (persistence: 1.000)
  Cluster 165: 8 statements (persistence: 1.000)
  Cluster 172: 8 statements (persistence: 1.000)
  Cluster 177: 8 statements (persistence: 1.000)
  Cluster 179: 8 statements (persistence: 1.000)
  Cluster 189: 8 statements (persistence: 1.000)
  Cluster 190: 8 statements (persistence: 1.000)
  Cluster 210: 8 statements (persistence: 1.000)
  Cluster 212: 8 statements (persistence: 1.000)
  Cluster 217: 8 statements (persistence: 1.000)
  Cluster 221: 8 statements (persistence: 1.000)
  Cluster 225: 8 statements (persistence: 1.000)
  Cluster 246: 8 statements (persistence: 1.000)
  Cluster 299: 8 statements (persistence: 1.000)
  Cluster 303: 8 statements (persistence: 1.000)
  Cluster 307: 8 statements (persistence: 1.000)
  Cluster 311: 8 statements (persistence: 1.000)
  Cluster 323: 8 statements (persistence: 1.000)
  Cluster 325: 8 statements (persistence: 1.000)
  Cluster 329: 8 statements (persistence: 1.000)
  Cluster 336: 8 statements (persistence: 1.000)
  Cluster 342: 8 statements (persistence: 1.000)
  Cluster 344: 8 statements (persistence: 1.000)
  Cluster 347: 8 statements (persistence: 1.000)
  Cluster 351: 8 statements (persistence: 1.000)
