HDBSCAN Clustering Analysis Summary
============================================================
Total statements: 30553
Vectorization method: tfidf
Number of clusters: 159
Number of noise points: 17397 (56.9%)
  Cluster 80: 36 statements (persistence: 0.677)
  Cluster 84: 36 statements (persistence: 0.678)
  Cluster 57: 35 statements (persistence: 0.760)
  Cluster 85: 35 statements (persistence: 0.706)
  Cluster 156: 35 statements (persistence: 0.860)
  Cluster 88: 34 statements (persistence: 0.667)
  Cluster 147: 34 statements (persistence: 0.863)
  Cluster 49: 33 statements (persistence: 0.793)
  Cluster 59: 33 statements (persistence: 0.901)
  Cluster 129: 33 statements (persistence: 0.864)
  Cluster 73: 32 statements (persistence: 0.791)
  Cluster 151: 31 statements (persistence: 0.954)
  Cluster 97: 30 statements (persistence: 1.000)
  Cluster 119: 30 statements (persistence: 0.970)
  Cluster 21: 29 statements (persistence: 0.739)
  Cluster 14: 28 statements (persistence: 0.721)
  Cluster 40: 28 statements (persistence: 0.791)
  Cluster 76: 28 statements (persistence: 0.920)
  Cluster 140: 28 statements (persistence: 0.980)
  Cluster 155: 28 statements (persistence: 0.970)
  Cluster 29: 27 statements (persistence: 0.913)
  Cluster 45: 27 statements (persistence: 0.796)
  Cluster 145: 27 statements (persistence: 0.947)
  Cluster 154: 27 statements (persistence: 0.945)
  Cluster 74: 26 statements (persistence: 0.897)
  Cluster 94: 26 statements (persistence: 0.897)
  Cluster 114: 26 statements (persistence: 1.000)
  Cluster 153: 26 statements (persistence: 0.930)
  Cluster 69: 25 statements (persistence: 0.874)
  Cluster 115: 25 statements (persistence: 0.943)
  Cluster 3: 24 statements (persistence: 1.000)
  Cluster 20: 24 statements (persistence: 0.856)
  Cluster 58: 24 statements (persistence: 1.000)
  Cluster 120: 24 statements (persistence: 0.991)
  Cluster 25: 23 statements (persistence: 0.913)
  Cluster 65: 23 statements (persistence: 0.955)
  Cluster 100: 23 statements (persistence: 0.985)
  Cluster 22: 22 statements (persistence: 0.894)
  Cluster 35: 22 statements (persistence: 0.955)
  Cluster 48: 22 statements (persistence: 1.000)
  Cluster 66: 22 statements (persistence: 0.946)
  Cluster 27: 21 statements (persistence: 0.985)
  Cluster 43: 21 statements (persistence: 0.978)
  Cluster 47: 21 statements (persistence: 0.952)
  Cluster 136: 21 statements (persistence: 0.996)
  Cluster 144: 21 statements (persistence: 0.994)
  Cluster 146: 21 statements (persistence: 0.997)
  Cluster 131: 20 statements (persistence: 0.950)
  Cluster 19: 19 statements (persistence: 1.000)
  Cluster 39: 19 statements (persistence: 0.995)
  Cluster 51: 19 statements (persistence: 0.997)
  Cluster 53: 19 statements (persistence: 0.964)
  Cluster 70: 19 statements (persistence: 0.989)
  Cluster 125: 19 statements (persistence: 1.000)
  Cluster 141: 19 statements (persistence: 0.998)
  Cluster 142: 19 statements (persistence: 0.994)
  Cluster 63: 18 statements (persistence: 1.000)
  Cluster 68: 18 statements (persistence: 1.000)
  Cluster 158: 18 statements (persistence: 1.000)
