HDBSCAN Clustering Analysis Summary
============================================================
Total statements: 33064
Vectorization method: tfidf
Number of clusters: 214
Number of noise points: 20712 (62.6%)
  Cluster 82: 31 statements (persistence: 0.785)
  Cluster 180: 31 statements (persistence: 1.000)
  Cluster 24: 30 statements (persistence: 0.673)
  Cluster 46: 29 statements (persistence: 0.669)
  Cluster 98: 29 statements (persistence: 1.000)
  Cluster 122: 29 statements (persistence: 0.966)
  Cluster 28: 28 statements (persistence: 0.751)
  Cluster 50: 28 statements (persistence: 0.689)
  Cluster 138: 28 statements (persistence: 0.957)
  Cluster 199: 28 statements (persistence: 0.873)
  Cluster 34: 27 statements (persistence: 0.700)
  Cluster 44: 27 statements (persistence: 0.710)
  Cluster 73: 27 statements (persistence: 0.771)
  Cluster 86: 26 statements (persistence: 0.938)
  Cluster 89: 26 statements (persistence: 0.882)
  Cluster 101: 26 statements (persistence: 0.877)
  Cluster 203: 26 statements (persistence: 0.954)
  Cluster 13: 25 statements (persistence: 0.741)
  Cluster 171: 25 statements (persistence: 1.000)
  Cluster 3: 24 statements (persistence: 0.727)
  Cluster 41: 24 statements (persistence: 0.703)
  Cluster 51: 24 statements (persistence: 0.765)
  Cluster 59: 24 statements (persistence: 1.000)
  Cluster 83: 24 statements (persistence: 0.958)
  Cluster 166: 24 statements (persistence: 1.000)
  Cluster 197: 24 statements (persistence: 0.995)
  Cluster 202: 24 statements (persistence: 0.951)
  Cluster 10: 23 statements (persistence: 0.757)
  Cluster 12: 23 statements (persistence: 0.812)
  Cluster 14: 23 statements (persistence: 0.778)
  Cluster 95: 23 statements (persistence: 0.936)
  Cluster 159: 23 statements (persistence: 1.000)
  Cluster 182: 23 statements (persistence: 0.957)
  Cluster 189: 23 statements (persistence: 1.000)
  Cluster 56: 22 statements (persistence: 0.854)
  Cluster 66: 22 statements (persistence: 0.927)
  Cluster 146: 22 statements (persistence: 0.909)
  Cluster 157: 22 statements (persistence: 1.000)
  Cluster 172: 22 statements (persistence: 0.955)
  Cluster 5: 21 statements (persistence: 0.727)
  Cluster 33: 21 statements (persistence: 0.894)
  Cluster 49: 21 statements (persistence: 0.848)
  Cluster 64: 21 statements (persistence: 0.900)
  Cluster 127: 21 statements (persistence: 0.961)
  Cluster 149: 21 statements (persistence: 0.934)
  Cluster 179: 21 statements (persistence: 0.939)
  Cluster 71: 20 statements (persistence: 0.926)
  Cluster 77: 20 statements (persistence: 0.950)
  Cluster 104: 20 statements (persistence: 0.970)
  Cluster 112: 20 statements (persistence: 0.980)
  Cluster 178: 20 statements (persistence: 0.979)
  Cluster 1: 19 statements (persistence: 0.896)
  Cluster 18: 19 statements (persistence: 0.878)
  Cluster 26: 19 statements (persistence: 1.000)
  Cluster 27: 19 statements (persistence: 0.967)
  Cluster 45: 19 statements (persistence: 0.942)
  Cluster 48: 19 statements (persistence: 0.869)
  Cluster 61: 19 statements (persistence: 0.962)
  Cluster 62: 19 statements (persistence: 0.919)
  Cluster 153: 19 statements (persistence: 1.000)
  Cluster 162: 19 statements (persistence: 1.000)
  Cluster 195: 19 statements (persistence: 0.985)
  Cluster 207: 19 statements (persistence: 0.959)
  Cluster 208: 19 statements (persistence: 0.991)
  Cluster 4: 18 statements (persistence: 0.922)
  Cluster 16: 18 statements (persistence: 0.860)
  Cluster 21: 18 statements (persistence: 0.884)
  Cluster 53: 18 statements (persistence: 0.929)
  Cluster 70: 18 statements (persistence: 0.961)
  Cluster 134: 18 statements (persistence: 0.989)
  Cluster 135: 18 statements (persistence: 0.999)
  Cluster 140: 18 statements (persistence: 0.897)
  Cluster 186: 18 statements (persistence: 0.944)
  Cluster 201: 18 statements (persistence: 0.983)
  Cluster 206: 18 statements (persistence: 0.944)
  Cluster 22: 17 statements (persistence: 0.968)
  Cluster 32: 17 statements (persistence: 0.994)
  Cluster 65: 17 statements (persistence: 0.982)
  Cluster 173: 17 statements (persistence: 0.998)
  Cluster 196: 17 statements (persistence: 0.996)
  Cluster 205: 17 statements (persistence: 0.988)
  Cluster 0: 16 statements (persistence: 0.974)
  Cluster 20: 16 statements (persistence: 0.983)
  Cluster 60: 16 statements (persistence: 0.980)
  Cluster 68: 16 statements (persistence: 0.995)
  Cluster 78: 16 statements (persistence: 1.000)
  Cluster 151: 16 statements (persistence: 1.000)
  Cluster 167: 16 statements (persistence: 1.000)
  Cluster 185: 16 statements (persistence: 1.000)
  Cluster 192: 16 statements (persistence: 1.000)
  Cluster 198: 16 statements (persistence: 1.000)
  Cluster 57: 15 statements (persistence: 1.000)
  Cluster 76: 15 statements (persistence: 1.000)
  Cluster 92: 15 statements (persistence: 1.000)
  Cluster 143: 15 statements (persistence: 1.000)
  Cluster 204: 15 statements (persistence: 1.000)
  Cluster 211: 15 statements (persistence: 1.000)
  Cluster 213: 15 statements (persistence: 1.000)
