HDBSCAN Clustering Analysis Summary
============================================================
Total statements: 15829
Vectorization method: tfidf
Number of clusters: 141
Number of noise points: 6848 (43.3%)
  Cluster 78: 18 statements (persistence: 0.978)
  Cluster 79: 18 statements (persistence: 0.936)
  Cluster 140: 18 statements (persistence: 0.993)
  Cluster 10: 17 statements (persistence: 1.000)
  Cluster 16: 17 statements (persistence: 0.999)
  Cluster 18: 16 statements (persistence: 0.995)
  Cluster 75: 16 statements (persistence: 0.962)
  Cluster 86: 16 statements (persistence: 0.981)
  Cluster 41: 15 statements (persistence: 1.000)
  Cluster 44: 15 statements (persistence: 1.000)
  Cluster 50: 15 statements (persistence: 1.000)
  Cluster 100: 15 statements (persistence: 1.000)
